merged_row_index,query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags,source_file,source_app,source_platform,male_count,female_count,total_players_from_gender,total_players_mentioned,duration_hours,difficulty,release_year,release_month,total_players,release_date,duration_bin,suspicious_want_count,usable_for_popularity_analysis
2143,上青天,上青天,6.2,6.6,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.2,0,0,0,0,9517.0,28138.0,438,西昆仑发行工作室,4男3女 4.0小时 进阶 2020.07发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.0,进阶,2020,7,7,2020-07-01,3-4h,False,True
2144,7号化工厂,7号化工厂,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,阿斯巴甜,3男3女 4.5小时 进阶 2020.10发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,10,6,2020-10-01,4-5h,False,True
2145,晚点,晚点,6.6,6.8,6.3,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,49578.0,684,西安蛛丝马迹; 巴旦木工作室,3男3女 4.0小时 进阶 2020.11发行,中式 推理 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.0,进阶,2020,11,6,2020-11-01,3-4h,True,False
2147,你好,你好,4.1,4.9,4.3,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,143406.0,2605,剧鱼; 梦墨绘梦馆,3男3女 4.5小时 新手 2020.11发行,中式 情感 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,新手,2020,11,6,2020-11-01,4-5h,True,False
2149,遗作,遗作,6.8,6.8,6.5,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,9611.0,164,推理大师,第204本 时长：3.5小时 配置：3男2女 很简单的一个本，适合新手，如果不纠结细节甚至2小时就能结束。 剧本结构是破冰+5逻辑题竞速+2明凶案+...全文,日式 推理 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,3.5,新手,,,5,,3-4h,True,False
2150,瑶池梦,瑶池梦,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7608.0,0.0,0,真相骑士,4男3女 4.5小时 进阶 2020.08发行,古风 机制 沉浸 历史,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,8,7,2020-08-01,4-5h,False,True
2151,赎心湖,赎心湖,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,0.0,0,布偶剧本工作室,3男3女 4.5小时 进阶 2020.04发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,4,6,2020-04-01,4-5h,True,False
2152,十间,十间,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7608.0,0.0,0,佛系工作室,3男4女 4.5小时 进阶 2020.10发行,中式 机制 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,4,7,,4.5,进阶,2020,10,7,2020-10-01,4-5h,False,True
2153,请回乡1988,请回乡1988,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8889.0,0.0,0,葫芦世界,4男2女 4.5小时 进阶 2020.10发行,中式 推理 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,10,6,2020-10-01,4-5h,False,True
2154,陆家公馆,陆家公馆,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7608.0,0.0,0,雪人剧制,4男2女 4.5小时 进阶 2021.10发行,民国 机制 沉浸 战争,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2021,10,6,2021-10-01,4-5h,False,True
2155,灵台路13号,灵台路13号,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1833.0,0.0,0,LARP原创工作室,4男2女 4.5小时 进阶 2020.10发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,10,6,2020-10-01,4-5h,False,True
2156,光线与雨滴,光线与雨滴,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,剧堆,3男3女 4.5小时 高阶 2020.11发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,高阶,2020,11,6,2020-11-01,4-5h,False,True
2157,宫中二三言,宫中二三言,6.0,5.9,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.1,0,0,0,0,5.8,30561.0,516,嗷嗷原创,5男4女 4.0小时 新手 2020.10发行,架空 阵营 欢乐 新手,miquan_ipad_ratings.csv,miquan,ipad,5,4,9,,4.0,新手,2020,10,9,2020-10-01,3-4h,True,False
2158,返魂香,返魂香,5.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,449.0,7819.0,100,灵魂剧院,4男3女 4.5小时 高阶 2020.07发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,高阶,2020,7,7,2020-07-01,4-5h,False,True
2159,盗门八将,盗门八将,5.2,5.7,0.0,0.0,6.0,0.0,5.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,24262.0,321,锋芒剧制; 无所事事事务所,百本选手说剧本:剧本《盗门八将》6人本 3男3女 剧本类型:盒装本 欢乐 机制本 游戏时间:4.5小时左右 不得不说 这个本的立意 是好的 让中国的文物回到祖国 我就是 冲着 这个 立意 玩的 剧情 稀碎 故事 特别乱 欢乐本 不欢乐 机制本 机制 无聊 也就 立意不错 看看电影《十二生肖》不香吗？,中式 机制 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,6,4.5,,,,6,,4-5h,True,False
2160,拆迁,拆迁,6.7,6.4,0.0,0.0,7.3,0.0,6.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,186755.0,4894,空然新语; 非凡大陆工作室,5男5女 4.0小时 新手 2020.11发行,中式 机制 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,5,5,10,,4.0,新手,2020,11,10,2020-11-01,3-4h,True,False
2161,白夜,白夜,6.1,6.2,0.0,0.0,0.0,6.6,0.0,0.0,6.9,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,17740.0,1677,草庐; 大叔文创,3男3女 6.0小时 进阶 2024.01发行,现代 情感 沉浸 其他,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,6.0,进阶,2024,1,6,2024-01-01,5-6h,True,False
2162,白塔,白塔,7.6,7.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0,0,0,6.8,0.0,0,0,0,0,1812.0,9359.0,164,M.迷城,3男3女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,False,True
2163,安杜拉斯,安杜拉斯,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,山海剧制,4男3女 4.5小时 进阶 2020.05发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,5,7,2020-05-01,4-5h,False,True
2164,mojito,Mojito,5.3,5.7,0.0,0.0,0.0,0.0,5.9,0.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7608.0,13461.0,168,花间工作室,4男4女 4.5小时 进阶 2020.10发行,中式 机制 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,进阶,2020,10,8,2020-10-01,4-5h,False,True
2167,阴缘,阴缘,7.6,7.3,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,42925.0,93416.0,1738,葵花工作室,3男3女 4.5小时 新手 2020.10发行,古风 推理 惊悚 怪谈,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,新手,2020,10,6,2020-10-01,4-5h,False,True
2168,捉鬼,捉鬼,5.9,6.1,5.8,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8899.0,24684.0,484,东吴侦探,3男3女 4.5小时 进阶 2020.09发行,民国 推理 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,False,True
2169,怨尤,怨尤,7.2,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,327.0,3383.0,71,荒诞剧社,第247本 时长：4小时 配置：4男3女 整个剧本结构比较简单，由破冰找身份+不重要的小密室+魂穿找身份+结合线索卡还原故事+微情感沉...全文,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.0,,,,7,,3-4h,False,True
2170,青楼之鸦啼莺弄,青楼之鸦啼莺弄,5.3,6.1,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.4,0,0,0,0,5.8,7228.0,77,鑫鑫宇河工作室,瑟瑟本，瑟瑟本，瑟瑟本，特别适合熟人车，大家朋友们一起玩，很搞笑，感觉放在现在都适合大家闲得无聊又不想坐着五六个小时去玩，男生女生全反串欢乐加倍！,,miquan_ipad_ratings.csv,miquan,ipad,,,,,,,,,,,,True,False
2171,鬼遮眼,鬼遮眼,6.5,6.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,265.0,4713.0,71,山巫工作室,4男4女 4.5小时 高阶,,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,高阶,,,8,,4-5h,False,True
2172,你没听过的鬼故事,你没听过的鬼故事,6.8,6.8,6.6,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8899.0,12260.0,254,SEVEN工作室,3男2女 4.5小时 进阶,现代 推理 欢乐 怪谈,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,,,5,,4-5h,False,True
2173,盛世烟花,盛世烟花,6.6,6.5,0.0,0.0,6.5,0.0,6.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,6905.0,81,鲜焰文化,4男2女 4.5小时 进阶 2020.09发行,架空 机制 欢乐 武侠,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,True,False
2174,上路,上路,8.2,7.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,68144.0,182150.0,10641,M.迷城,2男3女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,2,3,5,,4.5,进阶,2020,9,5,2020-09-01,4-5h,False,True
2175,危楼,危楼,6.2,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.5,0.0,0,0,0,0,1.4,7364.0,130,两级反转发行工作室; LARP原创工作室,4男2女 4.5小时 进阶 2020.10发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,10,6,2020-10-01,4-5h,True,False
2177,余愿,余愿,6.4,6.6,6.4,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,17439.0,251,空然新语,3男2女 4.5小时 进阶 2020.09发行,民国 情感 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,2020,9,5,2020-09-01,4-5h,True,False
2178,好想爱这个世界,好想爱这个世界,6.0,6.3,0.0,0.0,0.0,6.5,0.0,0.0,6.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,9944.0,144,壹墨,3男2女 4.0小时 进阶 2020.09发行,中式 情感 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.0,进阶,2020,9,5,2020-09-01,3-4h,True,False
2179,云上昆仑,云上昆仑,6.3,6.8,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,0,0,0,0,9517.0,13215.0,210,老玉米联合工作室,3男3女 4.5小时 进阶,古风 阵营 博弈 武侠,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,,,6,,4-5h,False,True
2180,浮生六梦,浮生六梦,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,0.0,0,剧堆,2男4女 4.5小时 进阶 2020.10发行,古风 推理 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,2,4,6,,4.5,进阶,2020,10,6,2020-10-01,4-5h,True,False
2181,沧海,沧海,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.3,0.0,0,剧堆,3男2女 4.5小时 进阶 2020.10发行,古风 阵营 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,2020,10,5,2020-10-01,4-5h,True,False
2182,霸道总裁爱上我,霸道总裁爱上我,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7608.0,0.0,0,花间工作室,3男3女 4.5小时 进阶 2020.09发行,中式 机制 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,False,True
2183,弥撒交响曲,弥撒交响曲,6.8,6.7,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.7,0,0,0,0,9517.0,3610.0,56,TLS剧本工作室,4男3女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,9,7,2020-09-01,4-5h,False,True
2186,落魄街,落魄街,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5049.0,0.0,0,弥安般偌工作室,4男1女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,4,1,5,,4.5,进阶,2020,9,5,2020-09-01,4-5h,False,True
2187,再相逢,再相逢,6.6,6.7,6.5,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,38758.0,560,醉丝轩工作室,3男3女 4.0小时 进阶 2020.07发行,现代 情感 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.0,进阶,2020,7,6,2020-07-01,3-4h,True,False
2188,望川旅馆,望川旅馆,5.8,6.4,6.3,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,19129.0,293,禾必工作室,3男2女 4.5小时 进阶 2020.09发行,中式 推理 沉浸 都市,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,2020,9,5,2020-09-01,4-5h,True,False
2189,背影,背影,6.6,6.7,6.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,708.0,4066.0,113,LARP原创工作室,3男2女 4.5小时 进阶 2020.10发行,,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,2020,10,5,2020-10-01,4-5h,False,True
2190,斯莱姆的囚徒,斯莱姆的囚徒,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.6,0.0,0,马邦德侦探事务所,4男2女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,True,False
2191,拾伍,拾伍,6.6,6.7,5.8,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.4,44318.0,641,先人后己工作室,3男3女 4.0小时 新手 2020.10发行,日式 情感 沉浸 动物,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.0,新手,2020,10,6,2020-10-01,3-4h,True,False
2192,忍者,忍者,7.4,6.8,0.0,0.0,7.4,0.0,7.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,8415.0,119,暮光黑红馆,3男2女 4.5小时 进阶 2020.08发行,日式 机制 欢乐 二次元,miquan_ipad_ratings.csv,miquan,ipad,3,2,5,,4.5,进阶,2020,8,5,2020-08-01,4-5h,True,False
2194,昆池岩,昆池岩,5.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.8,0,0,0,0,31.0,21406.0,263,橘猫工作室,4男2女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,True,False
2195,苦面柱,苦面柱,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Siren剧本工作室,3男3女 4.5小时 进阶,日式 推理 惊悚 怪谈,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,,,6,,4-5h,False,True
2197,幽城复生,幽城复生,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,LARP原创工作室,第246本 时长：2.5小时 配置：2男3女 纯故事分享和线索卡分享大会，毫无推理内容。如果去掉恐怖元素可能都不能称得上是一个完整的剧本...全文,,miquan_ipad_ratings.csv,miquan,ipad,2,3,5,,2.5,,,,5,,<=3h,False,True
2198,鬼娘密室,004鬼娘密室,7.8,7.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,22286.0,37414.0,800,肆言良语,百本选手说剧本:剧本《004鬼娘密室》6人本 3男3女（🉑以反串）剧本类型:盒装本 推理本 游戏时间:5小时左右 👬适合人群：新手 入坑 老本...全文,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,6,5.0,新手,,,6,,4-5h,False,True
2200,失真的旋律,失真的旋律,8.5,7.9,7.6,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,25252.0,1918,智乐源文化,百本选手说剧本:剧本《失真的旋律》6人本 3男3女 剧本类型:盒装本 豪门惊情系列 游戏时间:4小时 👬适合人群：豪门粉丝 ❤剧情感受：...全文,民国 推理 沉浸 豪门,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,6,4.0,,,,6,,3-4h,True,False
2201,雾月人鱼潭,雾月人鱼潭,6.6,7.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,364.0,5379.0,136,LARP原创工作室,3男3女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,False,True
2202,破壁之刃,破壁之刃,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.6,0.0,0,乱神企划工作室,4男3女 4.5小时 进阶 2020.08发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,8,7,2020-08-01,4-5h,True,False
2203,斗兽场,斗兽场,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,南川北鱼工作室,3男4女 4.5小时 进阶,,miquan_ipad_ratings.csv,miquan,ipad,3,4,7,,4.5,进阶,,,7,,4-5h,False,True
2204,不归路,不归路,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,红中工作室,3男3女 4.5小时 进阶,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,,,6,,4-5h,False,True
2205,锦鸳记,锦鸳记,6.5,6.8,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.4,0,0,0,0,2.3,11924.0,158,阿斯巴甜,3男3女 4.5小时 进阶 2020.09发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,9,6,2020-09-01,4-5h,True,False
2207,宅心人后,宅心人后,6.0,6.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,410.0,6874.0,106,跳！大神工作室,4男4女 4.5小时 高阶 2020.07发行,,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,高阶,2020,7,8,2020-07-01,4-5h,False,True
2208,以父之名,以父之名,6.4,6.6,0.0,6.3,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.6,15317.0,233,拾柒工作室,4男2女 4.5小时 进阶 2020.08发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,8,6,2020-08-01,4-5h,True,False
2209,圣骨,圣骨,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,诡迹文化,3男3女 4.5小时 进阶 2020.06发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,6,6,2020-06-01,4-5h,False,True
2210,阡陌之绊,阡陌之绊,5.8,6.4,6.3,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,4581.0,46,惊蛰推理,4男4女 4.5小时 进阶 2020.09发行,日式 推理 沉浸 神话,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,进阶,2020,9,8,2020-09-01,4-5h,True,False
2212,无双,无双,6.9,6.6,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,6.9,0,0,0,0.0,0.0,0,0,0,0,3161.0,8032.0,295,拾柒工作室,5男3女 7.0小时 进阶 2023.08发行,古风 机制 博弈 武侠,miquan_ipad_ratings.csv,miquan,ipad,5,3,8,,7.0,进阶,2023,8,8,2023-08-01,6-8h,False,True
2214,此去昆仑,此去昆仑,5.7,6.5,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.6,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,4563.0,49,鑫梦人生,4男4女 4.5小时 进阶 2020.08发行,古风 情感 演绎 武侠,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,进阶,2020,8,8,2020-08-01,4-5h,True,False
2215,盗道倒,盗道倒,6.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.8,0,0,0,0,626.0,6109.0,90,MT-MyGame剧本工作室,4男2女 4.5小时 高阶 2019.11发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,高阶,2019,11,6,2019-11-01,4-5h,False,True
2216,第四碗肉,第四碗肉,6.7,6.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7511.0,15650.0,222,沧之溟工作室,4男3女 4.5小时 进阶 2020.01发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,1,7,2020-01-01,4-5h,False,True
2217,刁民,刁民,6.1,6.1,0.0,0.0,6.7,0.0,5.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,114531.0,1922,好琦工作室,3男3女 4.5小时 进阶 2020.05发行,现代 机制 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,5,6,2020-05-01,4-5h,True,False
2218,渡忘川,渡忘川,5.6,6.4,0.0,0.0,0.0,6.7,6.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3161.0,3787.0,44,南川北鱼工作室,3男4女 4.5小时 进阶 2020.04发行,古风 机制 博弈 怪谈,miquan_ipad_ratings.csv,miquan,ipad,3,4,7,,4.5,进阶,2020,4,7,2020-04-01,4-5h,False,True
2219,弗洛伊德,弗洛伊德之锚,7.1,7.0,6.9,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8918.0,19888.0,445,鑫梦人生,3男3女 4.5小时 高阶 2020.07发行,中式 推理 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,高阶,2020,7,6,2020-07-01,4-5h,False,True
2221,海的牙齿神的骨头,海的牙齿神的骨头,7.4,7.1,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,471.0,29748.0,599,惊蛰推理,3男3女 4.5小时 进阶 2020.08发行,,miquan_ipad_ratings.csv,miquan,ipad,3,3,6,,4.5,进阶,2020,8,6,2020-08-01,4-5h,False,True
2222,即墨寒兮,即墨寒兮,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9517.0,0.0,0,LARP原创工作室,5男5女 4.5小时 进阶 2019.07发行,古风 阵营 博弈 武侠,miquan_ipad_ratings.csv,miquan,ipad,5,5,10,,4.5,进阶,2019,7,10,2019-07-01,4-5h,False,True
2223,紧急事件,紧急事件,7.4,7.1,0.0,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.6,11962.0,193,铭思文化,4男2女 4.5小时 进阶 2020.08发行,,miquan_ipad_ratings.csv,miquan,ipad,4,2,6,,4.5,进阶,2020,8,6,2020-08-01,4-5h,True,False
2225,铃儿响叮当,铃儿响叮当,6.1,6.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,516.0,8526.0,107,贵阳久弥工作室,4男3女 4.5小时 进阶 2020.08发行,,miquan_ipad_ratings.csv,miquan,ipad,4,3,7,,4.5,进阶,2020,8,7,2020-08-01,4-5h,False,True
2228,我要当大哥,我要当大哥,4.7,5.2,0.0,0.0,5.8,0.0,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,16653.0,240,佛系工作室,4男4女 4.5小时 新手 2020.08发行,中式 机制 欢乐 都市,miquan_ipad_ratings.csv,miquan,ipad,4,4,8,,4.5,新手,2020,8,8,2020-08-01,4-5h,True,False
