query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
"一年级强者,竟恐怖如斯!",一年级强者，竟恐怖如斯！,6.2,6.6,0,0,7.0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,14746,1248,疯狂剧制,《一年级强者，竟恐怖如斯！》⭐️⭐️⭐️ 📖剧本类型：欢乐/机制/架空/仙侠 👦🏻玩家配置：④男④女 ⏰体验时长：4.5小时 这样的本子真的适合假期，好多学生都放假...全文,架空 机制 欢乐 仙侠
柏林墙下的陌生人,柏林墙下的陌生人,8.2,8.1,7.3,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,18334,2921,司家侦探,4男2女 7.5小时 进阶 2025.05发行,欧美 推理 欢乐 其他
密室情侣生存指南,密室情侣生存指南,7.3,6.4,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,4869,19943,2848,灰烬工作室,3男3女 7.5小时 进阶 2025.06发行,
奉天1928,奉天1928,6.7,6.7,0,0,0,0,0,0,6.7,0,0,0,0,0,0,6.2,0,0,0,0,1.2,37273,641,鑫梦人生,3男2女 4.0小时 新手 2020.04发行,民国 阵营 沉浸 新手
高山上的花环,高山上的花环,8.0,7.7,0,0,0,7.8,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,1.1,26684,2518,谜语剧制; 天堂屋,【6小时/杜鹃/没有边缘/体验分：8分】 ✅一句话总结：不错的抗美援朝题材盒装～ 『🌟关键词：家国本，阅读量大，真实历史人物原型，情节借鉴电影，勘误较多，破冰游戏一般，机制拉胯』 『🌟角色体验：男女角色没有明...全文,其他 情感 沉浸 战争
归途七万里,归途七万里,9.0,8.5,0,0,0,8.6,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,1.1,140203,18136,浮生梦文创,3男3女 6.5小时 新手 2024.02发行,民国 情感 沉浸 成长
超奇怪的审讯事件,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
时针岛の谋杀谜题,时针岛の谋杀谜题,8.1,7.2,7.9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,30708,4282,剧游方舟,3男3女 7.0小时 进阶 2024.11发行,日式 推理 悬疑 都市
忌念,忌念,8.1,7.7,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,6944,239,奇闻当铺工作室,3男3女 4.5小时 进阶,日式 推理 惊悚 都市
北原2烈烈朝晖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
观白觉喜,观白觉喜,7.4,7.3,7.2,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,5049,20020,1916,奇迹于你工作室,4男2女 6.0小时 高阶 2023.08发行,
残秽所在的房间,残秽所在的房间,8.3,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14895,18421,2242,臭猴子工作室,3男3女 5.0小时 新手 2024.11发行,
