query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
蒙轻纱的处女,蒙轻纱的处女,6.9,7,6.9,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,2.8,11879,169,万游文创,5男1女 4.0小时 进阶 2018.11发行,中式 推理 沉浸 都市
雪夜怪谈,雪夜怪谈,6.4,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,1.4,3838,50,靠脸吃饭推理社,4男2女 4.5小时 进阶 2019.01发行,
救救孩子,救救孩子,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,XY侦探工作室,4男2女 4.5小时 高阶,中式 推理 沉浸 校园
人事,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
年轮,年轮,9,8.6,8.6,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,189696,276044,27715,天津剧盟发行工作室,3男2女 4.5小时 高阶 2019.03发行,中式 情感 沉浸 新手
万箭穿心,万箭穿心,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,真相骑士,4男3女 4.0小时 进阶 2019.04发行,
心妖录之柳鬼,心妖录之柳鬼,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,志异文创,2男3女 4.5小时 进阶,
云破月来花弄影,云破月来花弄影,6.4,6.7,6.3,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,16021,180,旖旎文化,4男3女 4.5小时 进阶 2019.02发行,古风 情感 沉浸 宫廷
恶贯满营,恶贯满营：风波篇,6.5,7,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,3118,46,荒诞剧社,5男1女 4.5小时 进阶,古风 推理 悬疑 武侠
渊,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
幕后玩家2,幕后玩家2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,三更工作室,6男1女 4.5小时 进阶,港澳 推理 沉浸 都市
安娜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
惠子,惠子,6.4,6.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44413,100162,1909,葵花工作室,3男2女 4.5小时 进阶 2019.03发行,日式 推理 惊悚 校园
嗜睡蔷薇,嗜睡蔷薇,8.1,7.6,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11238,21994,1358,智乐源文化,我的豪门本系列第十部🌟《嗜睡蔷薇》🌟 📖剧本类型：民国/推理/惊悚/进阶 🙎完结配置：3⃣男3⃣女（反串随意） ⌚️体验时长：4⃣.5⃣小时 ❤️体验角色：王怀武 🌟DM：⚡️...全文,
猎狼,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
知更鸟,知更鸟,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,贤世器剧本工作室,5男2女 4.5小时 进阶 2018.12发行,
天启,天启,6.9,7.1,0,0,0,0,6.9,0,7,0,0,0,0,0,0,0,0,0,0,0,7607,3491,57,雪人剧制,5男2女 4.0小时 进阶 2019.01发行,架空 机制 沉浸 科幻
十洲志,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
盛宴,盛宴,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,有间档案馆,4男3女 4.0小时 高阶,
凉凉,凉凉,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,,3男3女 5.0小时 高阶,古风 推理 沉浸 武侠
绝命赌局,绝命赌局：事发当晚,6.4,6.5,0,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5611,71,谜里文创工作室,4男3女 4.5小时 进阶 2019.02发行,中式 机制 欢乐 都市
袖珍骑士之死,袖珍骑士之死,6.6,6.8,6.5,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8961,16573,401,东吴侦探,4男2女 4.5小时 进阶 2018.11发行,欧美 推理 欢乐 校园
冥婚,冥婚,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,石狮晴宇,4男2女 4.5小时 进阶,民国 推理 沉浸 怪谈
奠,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蛊魂铃2临安城下,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蜀界仙梦,蜀界仙梦,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,阿斯巴甜,6男2女 4.0小时 进阶 2018.10发行,架空 阵营 欢乐 武侠
狩猎之夜,狩猎之夜,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,谜之推理社,4男4女 4.5小时 进阶 2019.02发行,
暗至微光,暗至微光,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,绅士娱乐工作室,6男2女 4.5小时 进阶 2018.12发行,
吾皇在上,吾皇在上,5.4,5.8,0,0,6.7,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,5.8,16063,269,葵花工作室,5男4女 4.5小时 进阶 2018.09发行,古风 阵营 欢乐 都市
白塔至黑,白塔至黑,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,企鹅PA推理工作室,7男2女 4.5小时 高阶,
浮世绘,浮世绘,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,万游文创,5男3女 4.5小时 进阶,
苏荷,苏荷,4.5,5.3,0,0,0,5.5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,33501,469,佛系工作室,3男2女 4.0小时 新手 2020.08发行,
空A1774完整修订版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
秦淮八艳,秦淮八艳,5.5,5.9,0,0,6.7,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,5.8,59727,887,穗上日禾工作室,0男8女 4.5小时 新手 2018.10发行,古风 阵营 欢乐 仙侠
迷途的羔羊,迷途的羔羊,6.2,6.6,0,6.5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5773,89,阿斯巴甜,4男2女 4.0小时 进阶 2018.12发行,
sevnjsb院2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
金陵宫阙,金陵宫阙,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,,4男3女 4.5小时 进阶,
家宴,家宴,6.7,6.6,0,0,7.3,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,25470,342,雪人剧制,3男3女 4.0小时 进阶 2018.10发行,中式 机制 欢乐 都市
山姥传,山姥传,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福尔摩四推理工作室,4男2女 4.5小时 进阶,日式 推理 惊悚 怪谈
局,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
姑娘,姑娘,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2男3女 4.0小时 进阶,
千万悬赏,千万悬赏,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,阿斯巴甜,4男2女 4.5小时 进阶,
盲人监狱,盲人监狱,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,麻心汤圆,5男5女 4.5小时 高阶,
魂断太武阁,魂断太武阁,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8966,0,0,佛系工作室,4男3女 4.5小时 进阶,日式 推理 欢乐 玄幻
天香楼,天香楼,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,叁千世界,3男4女 4.5小时 进阶,古风 推理 沉浸 武侠
暮云春树,暮云春树,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,旖旎文化,5男3女 4.5小时 新手,中式 推理 沉浸 都市
喋血黄昏,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
吉野家杀人事件,吉野家杀人事件,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.5小时 进阶,日式 推理 悬疑 都市
血戮歌谣,血戮歌谣,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,同盟救济会,7男3女 4.5小时 进阶,欧美 机制 欢乐 怪谈
母系氏族,母系氏族,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,,6男2女 4.5小时 进阶,古风 推理 沉浸 战争
水袖情,水袖情,8.4,8,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026,25895,1772,智乐源文化,百本选手说剧本:剧本《水袖情》6人本 3男3女（可以反串）剧本类型:盒装本 豪门 惊情系列 游戏时间:4小时左右 👬适合人群：豪...全文,民国 推理 悬疑 新手
白guan,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
恶魔拷问屋,恶魔拷问屋,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,秘密档案馆,5男3女 4.5小时 进阶 2018.08发行,
凤舞九天,凤舞九天,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,0,0,南京桃花推理工作室,5男3女 4.0小时 进阶 2018.12发行,古风 机制 沉浸 宫廷
头7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
令花移,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
幽凝,幽凝(血目后续),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.5小时 进阶,
雪目,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
心理咨询师,心理咨询师,6.1,6.5,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,6925,77,子不肴工作室,3男2女 4.5小时 高阶 2018.11发行,
幕houwan家,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三国新演义,三国新演义,6.2,6.1,0,0,6.7,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,5.8,7446,115,萝纪星球,7男0女 4.0小时 进阶 2019.11发行,
青衣怪谈2,青衣怪谈2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,真相骑士,4男3女 4.5小时 进阶 2018.12发行,日式 推理 沉浸 怪谈
红楼越梦,红楼越梦,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,谜之推理社,3男3女 4.5小时 进阶 2019.02发行,古风 情感 演绎 武侠
丹心海棠,丹心海棠,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8966,0,0,萝纪星球,3男3女 4.5小时 进阶,中式 推理 欢乐 都市
朱颜雪泪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
沉yuan雪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
假面舞会,假面舞会,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,成都辉耀超级探案馆,3男3女 4.5小时 高阶,
咒乐园,咒乐园,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.5小时 进阶,
驯狗人,驯狗人,6.1,6.2,0,0,6.6,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9953,118,奥弗赛文娱乐,6男2女 4.5小时 进阶,中式 机制 欢乐 都市
步步莲华,步步莲华,6.3,6.8,0,0,0,6.5,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,9517,11677,141,惊蛰推理,3男4女 4.5小时 进阶 2018.11发行,
艺世迷离,艺世迷离,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,旖旎文化,4男2女 4.5小时 进阶 2018.05发行,
黑夜之下,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
曙光之末,曙光之末,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,鑫梦人生,3男2女 4.5小时 进阶 2018.11发行,
沙缁迷藏,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
十字路口,罪恶之子：混沌的十字路口,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,0,0,万向聚合,3男3女 6.0小时 进阶 2023.10发行,
恶意,恶意,5.5,6,6,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,1.4,54286,995,桌立方,4男2女 5.0小时 高阶 2021.04发行,
大唐画师案,大唐画师案,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,推理联盟,4男2女 4.5小时 进阶,架空 推理 悬疑 武侠
狸猫换太子,狸猫换太子,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,,4男2女 4.5小时 进阶,古风 推理 沉浸 都市
三界之下,三界之下,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,,3男3女 4.5小时 进阶,古风 情感 沉浸 都市
儿童劫,儿童劫,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,武汉悠趣剧本原创工作室,4男2女 4.5小时 进阶 2019.02发行,
礼佛,礼佛,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2男4女 4.5小时 高阶,
貔貅镇,貔貅镇,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,一乐馆,5男1女 4.5小时 进阶,架空 推理 悬疑 武侠
未知客人,未知客人,6.6,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,14941,199,真相骑士,3男3女 4.5小时 进阶 2018.07发行,
安娜的橱窗,安娜的橱窗,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吴三疯子,4男3女 4.5小时 进阶,
泡芙庄园,泡芙庄园,6.7,6.7,6.6,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3351,49,真相骑士,4男3女 4.5小时 新手 2018.09发行,欧美 推理 沉浸 都市
梦山,梦山,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,荒诞剧社,4男2女 5.0小时 高阶 2019.03发行,日式 推理 沉浸 玄幻
反光,反光,7,7,7,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,...,49,,3男3女 4.5小时 进阶,
桃园古宅,桃园古宅,6.3,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,5825,69,A+剧本工作室,4男3女 5.0小时 进阶,
坠入深渊,坠入深渊,6.2,6.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,15295,247,75先生工作室,6男1女 4.5小时 进阶 2018.06发行,
窥镜完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
窗边的女人,窗边的女人,8.5,8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179653,240661,15546,75先生工作室,4男2女 4.0小时 新手 2018.10发行,中式 情感 沉浸 新手
紫藤夫人,紫藤夫人,8.4,7.9,7.9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42206,85113,4695,智乐源文化,百本选手说剧本:剧本《紫藤夫人》6人本 3男3女（🉑以反串）剧本类型:盒装本 豪门惊情 系列作品 游戏时间:4.5小时左右 👬适合人群：豪门 ...全文,
青衣怪谈,青衣怪谈3：狐嫁女,6.6,7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,3642,53,真相骑士,4男3女 4.5小时 进阶 2020.09发行,日式 推理 惊悚 怪谈
推理馆奇妙夜,推理馆奇妙夜,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8968,0,0,企鹅PA推理工作室,4男2女 4.5小时 进阶,中式 推理 欢乐 都市
派克戴维斯号,派克戴维斯号,6.6,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,10033,117,旖旎文化,4男3女 4.5小时 进阶 2018.08发行,
皇宫鬼戏,皇宫鬼戏,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L&F谋杀之谜俱乐部,6男1女 4.5小时 进阶,
殊途,殊途,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,月泷纱原创剧库工作室,4男2女 4.5小时 进阶,古风 推理 沉浸 玄幻
sevenjsb院,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
欲海弥撒,欲海弥撒,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,谜之推理社,5男3女 4.5小时 新手 2018.07发行,
星座怪谈,星座怪谈,6.1,6.5,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,4036,70,靠脸吃饭推理社,5男1女 4.5小时 进阶 2018.07发行,
藏山雪,藏山雪,7.6,7.2,7.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,4772,74,企鹅PA推理工作室,4男3女 4.5小时 进阶 2018.04发行,
幽林群岛,幽林群岛,7.6,7.2,7,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5409,127,Siren剧本工作室,4男2女 4.5小时 进阶 2018.06发行,架空 推理 沉浸 校园
瑾园孤花,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
馒头山论剑,馒头山论剑,5.6,6.4,0,0,6.8,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,4380,60,,6男1女 4.5小时 进阶 2020.09发行,古风 机制 欢乐 武侠
桃花扇,桃花扇,6.1,6.6,0,0,0,6.6,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,1.1,3850,56,真相骑士,4男2女 4.5小时 新手 2019.06发行,古风 情感 演绎 家国
孽岛疑云,孽岛疑云,9.1,8.4,8.4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101645,154527,10979,智乐源文化,【4.5小时/玉馨/有略c位/体验分：8分】 ✅一句话总结：强烈推荐作为推理入坑的第一本！ 『☁️关键词：时长短，明凶本，阅读量小，名字少，人物关系简单』 『☁️角色体验：男女角色体验没有明显差异...全文,
羽生夜谈,羽生夜谈,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19611,30158,472,惊蛰推理,3男3女 4.5小时 进阶 2018.05发行,日式 推理 惊悚 怪谈
林湾宅,林湾宅,6.6,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,5338,56,,4男2女 4.5小时 进阶 2018.06发行,
地狱变,地狱变,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.0小时 进阶,
盖弥书院,盖弥书院,6.7,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,5385,59,子不肴工作室,4男3女 4.5小时 进阶 2018.05发行,
瀛海笙歌,瀛海笙歌,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,沧海集,4男3女 4.5小时 进阶,
业火馆事件,业火馆事件,6.2,6.5,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,10069,131,梦天游MOTIYO,4男2女 4.5小时 进阶 2018.05发行,
恶果高清,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
暗影计划2,暗影计划2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,长安工作室,4男2女 4.5小时 进阶 2018.09发行,架空 推理 悬疑 武侠
消失的尸体,消失的尸体,5.2,6.1,6.1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,5796,99,万游文创,4男1女 4.0小时 新手 2018.09发行,日式 推理 悬疑 其他
堂下何人,堂下何人,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,真相观测所,5男3女 4.5小时 进阶,古风 阵营 博弈 武侠
赤红之瞳,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
雪与腥,雪与腥,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5男4女 4.5小时 进阶,日式 推理 惊悚 都市
蛊魂铃,蛊魂铃,8.5,7.8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48321,92712,2726,Siren剧本工作室,百本选手说剧本:剧本《蛊魂铃》6人本 4男2女 剧本类型:盒装本 还原本 微惊悚 游戏时间:3.5小时左右 实话实说 这个本 我觉得挺惊艳的 推荐人群:新手玩家 （毕竟是5年前的剧本） 说回剧本 一个5～6 页纸的通读本 需要玩家 完成自己的任务 还有18张线索卡 帮助玩家 盘出真相 ...全文,架空 推理 惊悚 武侠
王府百年,王府百年,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,谜之推理社,5男4女 4.5小时 新手,架空 推理 沉浸 都市
恒河部落,恒河部落,7.4,7,6.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,6185,131,西安蛛丝马迹,5男2女 4.5小时 进阶,
魔狐魅影,魔狐魅影,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,As谋杀之谜,4男2女 4.5小时 进阶,古风 推理 沉浸 玄幻
春雪琵琶行,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
长藤凶宅,长藤凶宅,5.8,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,4392,64,嗷嗷原创,5男2女 4.5小时 进阶 2019.05发行,
珠帘异梦,珠帘异梦,7.6,7.3,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811,13701,683,智乐源文化,百本选手说剧本:剧本《珠帘异梦》6人本 3男3女（可以反串）剧本类型:豪门 惊情 系列 推理本 游戏时间:4小时左右 👬适合人群：豪门粉丝...全文,
曲终大唐安,曲终大唐安,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,鱼丸剧本工作室,6男2女 4.5小时 进阶,古风 推理 沉浸 武侠
打狗棒,打狗棒,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,嘿！侦探！桌游工作室,4男2女 4.5小时 进阶,架空 推理 悬疑 武侠
老楼,老楼,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5男1女 4.5小时 进阶,
桃源归梦完美版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
凤求凰完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
记忆碎片 完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
困兽,困兽,7,6.7,0,0,7.1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5236,85,梦天游MOTIYO,6男1女 4.5小时 进阶 2018.03发行,架空 机制 欢乐 动物
泥潭完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
凌汛,凌汛,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,梦天游MOTIYO,4男3女 4.5小时 进阶,中式 推理 沉浸 校园
沧海遗珠,沧海遗珠,5.3,6.2,6.1,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,2.8,9516,127,旖旎文化,5男3女 4.5小时 进阶 2017.11发行,中式 推理 沉浸 都市
梨花旅店,梨花旅店,6.4,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,9126,173,,3男3女 4.5小时 进阶,日式 推理 惊悚 都市
意大利手枪面,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
校园不思议事件,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
无间旅途,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
万灵血,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
天命,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
兽心,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
人生考场,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
开膛手杰克,开膛手杰克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,千语剧本杀,3男2女 4.0小时 新手 2021.10发行,
金陵风云,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
江湖客栈,江湖客栈,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2男2女 4.5小时 进阶,
红楼梦中人,红楼梦中人,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,叁仟世界,3男2女 4.5小时 进阶,古风 推理 沉浸 宫廷
高中同学聚会,高中同学聚会,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4男4女 2.0小时 新手,
元帝之殇,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
董事长之死,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
电梯惊魂,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
滴血之瞳,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
导演之死,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
诛心太平间,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
